date,latitude,longitude,country_name,admin_division_name,risk_class
2013-10-06,15.6365,74.11579999999998,india,Goa,High
2010-09-04,27.3702,88.7334,india,Sikkim,Low
2010-09-09,28.3036,95.4112,india,Arunachal Pradesh,Low
2010-08-05,27.0366,88.263,india,West Bengal,High
2017-02-03,33.30044087,75.18163117,india,Jammu and Kashmir,Medium
2017-04-16,33.1292173,75.44618905999998,india,Jammu and Kashmir,Low
2017-09-30,25.658708,94.098536,india,Nagaland,Medium
2016-07-12,15.6019,73.80929999999998,india,Goa,Medium
2014-06-26,28.9205,95.3429,india,Arunachal Pradesh,Medium
2018-04-28,25.03190213,92.42257695,india,Meghalaya,Low
2015-06-16,25.5084,90.2191,india,Meghalaya,Medium
2010-08-26,32.7029,75.9568,india,Himachal Pradesh,Low
2010-06-16,26.8073,88.31619999999998,india,West Bengal,Medium
2018-05-18,24.02515388,91.49747518,india,Tripura,High
2010-08-26,30.365,78.06409999999998,india,Uttaranchal,High
2011-04-17,33.3645,75.1999,india,Jammu and Kashmir,Low
2018-08-17,12.41394132,75.71901706,india,Karnataka,High
2018-08-17,11.249634339999998,75.92024529999999,india,Kerala,High
2008-06-30,27.0771,88.482,india,West Bengal,Medium
2017-06-02,25.67061161,94.11844319,india,Nagaland,Low
2010-09-11,30.7059,76.98439999999998,india,Haryana,Medium
2010-02-06,33.1595,75.8011,india,Jammu and Kashmir,Medium
2013-07-29,32.9918,75.1945,india,Jammu and Kashmir,Medium
2015-06-30,25.4243,88.2746,india,West Bengal,Medium
2017-06-01,23.73941422,92.71505961,india,Mizoram,Medium
2015-12-20,10.8319,78.70749999999998,india,Tamil Nadu,Medium
2010-07-07,32.6598,76.85299999999998,india,Himachal Pradesh,Medium
2008-08-14,27.163,94.0,india,Assam,Low
2010-10-09,25.5265,93.8673,india,Manipur,High
2011-04-17,33.1488,75.5526,india,Jammu and Kashmir,Medium
2014-02-23,33.2359,75.244,india,Jammu and Kashmir,Medium
2016-12-16,11.328578,76.903045,india,Tamil Nadu,Medium
2011-07-03,34.1601,75.49599999999998,india,Jammu and Kashmir,Medium
2017-01-26,30.8754355,77.00009328999998,india,Himachal Pradesh,Medium
2015-07-18,32.2239,76.32259999999998,india,Himachal Pradesh,Medium
2016-06-23,15.3739,73.89109999999998,india,Goa,High
2008-06-15,27.2298,94.0989,india,Assam,High
2016-08-05,27.5754,91.9754,india,Arunachal Pradesh,Medium
2018-08-13,30.7384152,76.98640068999998,india,Haryana,High
2013-07-25,11.3192,76.5959,india,Tamil Nadu,Low
2017-07-10,27.360364,88.65191399999999,india,Sikkim,Medium
2018-08-16,10.32303994,76.46715889,india,Kerala,Low
2015-08-08,31.8028,76.757,india,Himachal Pradesh,Low
2009-08-20,25.5215,93.1645,india,Assam,Medium
2011-12-10,29.913,79.3532,india,Uttaranchal,High
2018-09-20,12.79630729,75.59507472,india,Karnataka,Low
2009-10-02,14.9935,74.04779999999998,india,Goa,Medium
2010-09-17,30.75402442,79.49970188999998,india,Uttaranchal,Low
2013-09-01,24.9829,93.5063,india,Manipur,Low
2010-06-03,24.6005,92.38140000000001,india,Assam,Low
2011-07-15,27.125,93.7145,india,Arunachal Pradesh,Low
2013-06-25,10.9628,77.5947,india,Tamil Nadu,High
2010-07-29,25.3098633,94.48214677,india,Manipur,Low
2010-03-27,24.7339,93.9161,india,Manipur,Low
2018-09-15,27.54043014,88.49888235999998,india,Sikkim,Low
2014-09-21,25.7354,90.3852,india,Meghalaya,High
2017-10-13,11.547393,75.891248,india,Kerala,Low
2010-06-15,25.2269,93.1658,india,Assam,Low
2010-09-13,23.75406693,92.74128531000001,india,Mizoram,High
2016-10-12,26.8861,88.1704,india,West Bengal,High
2014-05-09,24.8669,92.3576,india,Assam,High
2007-10-16,25.7055,94.0132,india,Nagaland,Low
2015-03-23,34.0796,74.0357,india,Jammu and Kashmir,High
2018-09-02,31.11294766,77.61442829,india,Himachal Pradesh,High
2015-07-26,31.1003,77.1751,india,Himachal Pradesh,Low
2017-06-05,34.27703802,75.46743477999999,india,Jammu and Kashmir,High
2016-08-29,30.995694,78.93631399999998,india,Uttaranchal,Low
2017-02-02,33.2216593,75.26926793,india,Jammu and Kashmir,Medium
2017-07-11,29.83416882,80.26894533,india,Uttaranchal,High
2017-10-03,17.414895,78.43375799999998,india,Telangana,Medium
2011-08-07,31.71456806,77.02239366,india,Himachal Pradesh,Low
2010-08-19,26.9722,88.44809999999998,india,West Bengal,High
2013-08-17,31.0343,78.7248,india,Uttaranchal,Low
2017-02-27,33.371973139999994,75.19440188999998,india,Jammu and Kashmir,Medium
2013-07-25,30.7866,78.61709999999998,india,Uttaranchal,Low
2015-03-30,33.854839809999994,74.76317442999998,india,Jammu and Kashmir,High
2010-08-21,25.5718,94.1211,india,Manipur,High
2016-08-10,30.070512,80.237218,india,Uttaranchal,Medium
2015-07-19,30.73,78.43779999999998,india,Uttaranchal,Low
2017-07-06,27.02149311,88.25902123,india,West Bengal,High
2013-07-23,10.0533,76.4788,india,Kerala,Medium
2015-09-14,23.7348,92.7187,india,Mizoram,High
2016-09-01,24.768609,92.821182,india,Assam,High
2011-06-14,15.5935,73.94339999999998,india,Goa,Low
2019-08-08,11.41001301,76.24145817999998,india,Kerala,High
2007-06-25,16.6252,80.61279999999998,india,Andhra Pradesh,Low
2014-07-14,23.7327,92.7463,india,Mizoram,High
2017-07-12,33.144018,75.54563999999998,india,Jammu and Kashmir,Medium
2016-11-16,11.329547,76.801586,india,Tamil Nadu,High
2013-10-11,32.3665,77.0857,india,Himachal Pradesh,Low
2011-01-11,15.4838,73.8164,india,Goa,Low
2013-08-13,34.2601,75.4466,india,Jammu and Kashmir,Medium
2013-08-17,30.7292,78.4396,india,Uttaranchal,High
2007-10-21,24.75,93.4333,india,Manipur,High
2010-11-11,12.8806,75.0327,india,Karnataka,Medium
2017-06-11,14.42827957,74.41606625,india,Karnataka,High
2009-09-19,11.2695,76.2227,india,Kerala,High
2011-04-19,33.5808,74.90349999999998,india,Jammu and Kashmir,Low
2010-07-25,31.1054,77.1727,india,Himachal Pradesh,High
2015-09-07,11.81,78.2253,india,Tamil Nadu,High
2017-06-21,33.63251807,75.23162005999998,india,Jammu and Kashmir,Medium
2008-02-13,11.3484,76.7937,india,Tamil Nadu,Medium
2009-08-20,27.1344,88.45749999999998,india,Sikkim,Low
2013-06-27,27.3765,88.7628,india,Sikkim,High
2018-05-03,11.2529052,75.78662828,india,Kerala,High
2013-07-24,30.262,79.21909999999998,india,Uttaranchal,High
2013-07-07,31.9671,76.8521,india,Himachal Pradesh,Low
2012-08-17,9.5527,76.9299,india,Kerala,Low
2017-04-07,34.40393623,74.26149296,india,Jammu and Kashmir,Medium
2013-05-07,24.2315,92.6755,india,Mizoram,Low
2013-07-24,30.2733,79.233,india,Uttaranchal,High
2016-07-20,27.1176,88.10689999999998,india,West Bengal,High
2010-08-22,30.4238,79.67239999999998,india,Uttaranchal,Low
2011-06-29,30.81507336,78.2242533,india,Uttaranchal,High
2011-06-16,11.2993,76.9354,india,Tamil Nadu,High
2008-10-29,27.4,92.35,india,Arunachal Pradesh,Low
2007-09-08,25.0604,93.9877,india,Manipur,Low
2015-09-01,26.49349035,91.72137514,india,Assam,High
2011-07-22,24.7992,93.948,india,Manipur,High
2017-07-09,27.14163897,93.66495709,india,Arunachal Pradesh,High
2018-08-15,8.25053724,77.26519094000001,india,Tamil Nadu,Medium
2009-10-02,14.7395,74.2566,india,Karnataka,Medium
2008-01-07,33.4341,75.1923,india,Jammu and Kashmir,Medium
2016-07-02,30.89221723,77.09003076,india,Himachal Pradesh,Low
2011-07-21,30.1665,78.1123,india,Uttaranchal,Medium
2014-08-17,34.5382,74.2493,india,Jammu and Kashmir,Low
2007-09-18,27.2872,88.28159999999998,india,Sikkim,Low
2013-08-04,26.1498,94.6055,india,Nagaland,Medium
2015-03-15,33.0977,75.5787,india,Jammu and Kashmir,Medium
2011-07-15,32.3491,77.2181,india,Himachal Pradesh,Medium
2017-01-26,33.24788762,75.21401709,india,Jammu and Kashmir,High
2011-08-05,27.1034,93.6885,india,Arunachal Pradesh,Medium
2010-10-22,33.0107,74.9397,india,Jammu and Kashmir,High
2007-07-30,30.4,79.349,india,Uttaranchal,Low
2015-08-15,30.6494,79.5269,india,Uttaranchal,High
2015-03-30,33.9344,74.65659999999998,india,Jammu and Kashmir,Medium
2011-07-20,27.1141,88.4658,india,Sikkim,Low
2013-08-19,34.0942,74.02259999999998,india,Jammu and Kashmir,Low
2010-07-04,26.8712,88.3052,india,West Bengal,Low
2011-05-31,9.8012,76.90059999999998,india,Kerala,High
2007-09-07,15.5063,73.8362,india,Goa,Medium
2013-10-05,25.8266,94.1497,india,Nagaland,Low
2015-08-01,24.3481,94.1146,india,Manipur,Low
2017-07-02,32.26186432,78.0685005,india,Himachal Pradesh,Low
2007-09-20,27.0875,88.4572,india,West Bengal,High
2018-09-27,33.38281992,75.20064617,india,Jammu and Kashmir,High
2013-06-16,30.5728,77.6521,india,Himachal Pradesh,Medium
2010-05-31,28.4298,95.8776,india,Arunachal Pradesh,High
2018-07-31,25.67295037,94.10513916999999,india,Nagaland,Low
2016-07-07,10.0545,78.02979999999998,india,Tamil Nadu,Medium
2018-09-27,33.264400460000005,75.18641667,india,Jammu and Kashmir,Low
2015-07-26,31.1263,77.3525,india,Himachal Pradesh,Low
2013-07-25,19.3379,73.7767,india,Maharashtra,High
2018-08-09,10.05487169,77.03736623999998,india,Kerala,Medium
2011-05-31,25.1555,93.8474,india,Manipur,High
2012-09-04,19.6241,72.9084,india,Maharashtra,High
2008-06-03,31.2077,77.193,india,Himachal Pradesh,Medium
2013-09-02,27.1614,93.7525,india,Arunachal Pradesh,Low
2011-07-22,24.3527,94.3429,india,Manipur,Low
2010-11-08,14.7822,74.2279,india,Karnataka,Medium
2017-04-15,33.17598419,75.81088889,india,Jammu and Kashmir,Low
2014-10-12,19.1008,84.0502,india,Orissa,Medium
2008-03-30,34.219,77.26649999999998,india,Jammu and Kashmir,Medium
2018-08-18,9.76821399,77.10872714999998,india,Kerala,High
2018-10-14,9.22979437,76.85092557999998,india,Kerala,Medium
2008-05-18,19.5178,83.18089999999998,india,Orissa,High
2007-09-11,25.52,91.27,india,Meghalaya,Low
2014-09-26,33.0365,74.4889,india,Jammu and Kashmir,Low
2007-09-10,24.2451,94.0691,india,Manipur,Low
2015-08-01,24.1077,94.0396,india,Manipur,Low
2013-05-11,26.1771,91.7599,india,Assam,High
2012-12-11,32.9522,75.1533,india,Jammu and Kashmir,Low
2011-10-17,9.9903,76.7898,india,Kerala,Medium
2010-08-27,24.7505,93.4221,india,Manipur,Medium
2015-06-21,18.7833,73.47029999999998,india,Maharashtra,Medium
2013-07-10,19.0263,72.86759999999998,india,Maharashtra,High
2017-04-07,34.08325186,74.84254061,india,Jammu and Kashmir,Low
2010-08-06,34.1114,77.5874,india,Jammu and Kashmir,Low
2013-02-18,28.1193,95.1645,india,Arunachal Pradesh,Low
2014-06-28,26.1964,91.7652,india,Assam,High
2010-07-06,26.7225,95.0281,india,Nagaland,Medium
2013-08-16,26.8727,94.9275,india,Nagaland,Medium
2017-07-10,26.95147008,93.86686394,india,Assam,Low
,23.40991836,93.36421745,india,Mizoram,Medium
2015-04-26,16.5172,80.6024,india,Andhra Pradesh,Medium
2010-06-17,26.4333,94.8833,india,Nagaland,High
2015-08-20,25.6263,94.10570000000001,india,Nagaland,High
2013-06-15,31.5168,78.0976,india,Himachal Pradesh,High
2009-08-16,26.882115220000003,88.3195318,india,West Bengal,High
2013-06-18,30.3797,78.5017,india,Uttaranchal,Low
2008-09-19,31.587,78.315,india,Himachal Pradesh,High
2011-07-06,30.3214,78.03189999999998,india,Uttaranchal,Medium
2010-07-25,16.94054188,73.46485294,india,Maharashtra,Low
2009-09-03,32.351,77.2234,india,Himachal Pradesh,Medium
2012-07-05,31.1066,77.209,india,Himachal Pradesh,Medium
2018-08-16,11.86932069,75.90546189,india,Kerala,Medium
2013-09-07,27.3736,88.73229999999998,india,Sikkim,High
2017-04-12,32.99132221,75.19427899,india,Jammu and Kashmir,High
2006-09-01,9.65498419,76.72308237999998,india,Kerala,Low
2011-06-07,30.5319,79.3541,india,Uttaranchal,Low
2012-06-06,29.2409,95.9761,india,Arunachal Pradesh,High
2011-07-02,13.1819,76.1147,india,Karnataka,Medium
2013-08-07,32.2322,76.3037,india,Himachal Pradesh,Low
2010-04-02,27.8997,93.34970000000001,india,Arunachal Pradesh,High
2015-03-10,32.5612,76.1238,india,Himachal Pradesh,High
2009-08-16,27.02459801,88.43849550999998,india,West Bengal,High
2017-04-17,33.3191592,75.19329838,india,Jammu and Kashmir,Medium
2018-08-15,10.53762479,76.21576213,india,Kerala,High
2013-07-12,29.3802,79.4633,india,Uttaranchal,High
2020-07-05,13.92958382,75.60098320999998,india,Karnataka,High
2014-08-04,30.709,76.9834,india,Haryana,High
2017-06-26,24.21988831,93.20266204,india,Manipur,Low
2017-04-25,33.17191499,75.81074366,india,Jammu and Kashmir,Low
2017-02-26,33.25646771,75.77361313,india,Jammu and Kashmir,High
2017-05-26,25.907233,91.881892,india,Meghalaya,Medium
2016-07-10,25.7902,94.1318,india,Nagaland,Low
2018-09-22,12.41958869,75.70384332,india,Karnataka,High
2013-11-17,13.6529,79.3439,india,Andhra Pradesh,Low
2008-08-12,14.229,74.8122,india,Karnataka,Low
2018-08-16,9.82689429,76.92110479,india,Kerala,Medium
2015-08-27,23.7269,92.7265,india,Mizoram,High
2012-08-17,9.7285,76.80299999999998,india,Kerala,High
2008-06-15,32.5659,75.09439999999998,india,Jammu and Kashmir,Medium
2015-08-01,23.9278,94.0906,india,Manipur,Medium
2010-09-19,30.1035,78.4265,india,Uttaranchal,High
2015-07-22,25.5007,93.9854,india,Manipur,High
2018-09-27,31.11743075,77.5745521,india,Himachal Pradesh,Medium
2017-03-25,33.40307977,75.68061125,india,Jammu and Kashmir,Low
2018-05-31,18.83564731,83.23165344999998,india,Orissa,Low
2011-02-16,33.3308,75.1774,india,Jammu and Kashmir,Medium
2013-07-14,31.673,76.5338,india,Himachal Pradesh,Low
2018-08-09,10.02195311,76.94077696,india,Kerala,Medium
2017-01-06,31.0563269,77.13685017999998,india,Himachal Pradesh,Low
2015-08-01,24.9111,94.4759,india,Manipur,Low
2017-06-12,13.90074546,74.66018578,india,Karnataka,High
2012-09-16,27.1675,88.3651,india,Sikkim,High
2015-07-01,26.9978,88.167,india,West Bengal,Low
2016-07-28,23.5397,93.3783,india,Mizoram,Low
2015-08-15,18.7631,73.3471,india,Maharashtra,High
2014-10-20,25.5006,90.0896,india,Meghalaya,High
2013-06-07,26.0977,94.7499,india,Nagaland,High
2016-05-18,24.4638,92.4943,india,Assam,Medium
2015-08-15,30.9111,78.68139999999998,india,Uttaranchal,Low
2016-04-22,27.5799,91.8569,india,Arunachal Pradesh,High
2011-08-11,32.7327,74.85559999999998,india,Jammu and Kashmir,Low
2013-09-02,28.611,94.9829,india,Arunachal Pradesh,Medium
2017-04-06,31.01260519,78.88449525,india,Uttaranchal,Medium
2015-11-07,11.3237,76.9101,india,Tamil Nadu,High
2011-08-07,33.0271,75.0018,india,Jammu and Kashmir,Medium
2008-08-10,18.72,73.47,india,Maharashtra,Low
2017-03-30,24.79591421,93.72386429,india,Manipur,High
2011-06-27,12.6771,75.2565,india,Karnataka,Low
2010-09-19,30.9015,78.77559999999998,india,Uttaranchal,Low
2015-07-01,26.8781,88.28069999999998,india,West Bengal,Medium
2017-02-25,33.17580726,75.81055668,india,Jammu and Kashmir,Medium
2007-07-30,22.479,92.96700000000001,india,Mizoram,Medium
2010-10-12,33.1847,75.8062,india,Jammu and Kashmir,Medium
2017-08-22,31.102451,77.20458599999998,india,Himachal Pradesh,Medium
2007-07-28,15.4014,73.82769999999998,india,Goa,High
2017-07-01,26.1445447,94.24416766,india,Nagaland,Low
2014-07-15,27.059,88.46939999999998,india,West Bengal,Low
2012-07-19,26.8546,88.3373,india,West Bengal,Low
2014-10-09,10.9654,76.55159999999998,india,Kerala,Low
2013-08-04,26.0838,94.564,india,Nagaland,Medium
2009-09-01,29.7036,78.56579999999998,india,Uttaranchal,Low
2010-08-24,24.8029,93.6228,india,Manipur,High
2015-04-28,30.5631,79.57649999999998,india,Uttaranchal,High
2010-07-07,31.5041,77.9521,india,Himachal Pradesh,Low
2010-06-11,26.944,88.4441,india,West Bengal,Low
2011-07-17,26.99195749,88.42280920999998,india,West Bengal,High
2016-05-18,24.5308,92.5121,india,Assam,High
2017-05-20,30.56504675,79.56163207999998,india,Uttaranchal,Medium
2007-09-10,27.3425,88.62359999999998,india,Sikkim,High
2011-07-09,31.0188,78.41289999999998,india,Uttaranchal,Medium
2013-05-12,24.9926,93.4946,india,Manipur,Medium
2014-08-26,31.5593,77.9277,india,Himachal Pradesh,Medium
2010-09-20,30.7332,78.4401,india,Uttaranchal,Medium
2013-06-16,30.885,78.6695,india,Uttaranchal,Medium
2015-07-15,27.36,93.03850000000001,india,Arunachal Pradesh,Low
2016-10-12,26.8692,88.46949999999998,india,West Bengal,High
2007-08-07,15.0296,74.0253,india,Goa,Medium
2015-09-23,25.583,91.893,india,Meghalaya,High
2018-04-27,30.74148939,78.52656313999998,india,Uttaranchal,High
2010-07-31,24.9356,93.8443,india,Manipur,Medium
2011-08-12,29.9121,78.1723,india,Uttaranchal,Low
2016-10-15,26.888,88.2796,india,West Bengal,Medium
2013-06-16,30.7351,79.06659999999998,india,Uttaranchal,Low
2017-02-03,11.78127207,78.19387994999998,india,Tamil Nadu,High
2017-06-12,12.89674168,74.85970453,india,Karnataka,Low
2016-07-10,19.34,73.7746,india,Maharashtra,Low
2010-02-10,34.151,74.1213,india,Jammu and Kashmir,Low
2018-09-29,11.34392645,76.85792558,india,Tamil Nadu,High
2017-09-19,9.980976,77.000961,india,Kerala,High
2018-09-18,33.25717564,75.19682010999999,india,Jammu and Kashmir,Low
2017-06-03,23.86469956,91.8949662,india,Tripura,Low
2014-10-01,27.1249,93.7706,india,Arunachal Pradesh,Medium
2014-05-07,18.5158,73.18219999999998,india,Maharashtra,Low
2014-09-22,26.1985,91.7998,india,Assam,Medium
2010-09-12,25.63961883,94.11112157,india,Nagaland,Low
2013-08-30,26.4205,94.9731,india,Nagaland,Medium
2010-08-20,30.6509,79.02639999999998,india,Uttaranchal,High
2008-10-12,27.0167,78.1333,india,Uttar Pradesh,Low
2009-08-19,27.2644,88.1365,india,Sikkim,Low
2018-08-18,12.82259873,75.62136484,india,Karnataka,Low
2015-06-25,34.141,74.6568,india,Jammu and Kashmir,Low
2013-09-24,25.0985,94.3619,india,Manipur,Medium
2015-08-01,24.416,94.0984,india,Manipur,Low
2015-09-23,26.1666,91.7042,india,Assam,High
2010-09-20,31.1581,77.7155,india,Himachal Pradesh,High
2010-08-06,32.371,77.24679999999998,india,Himachal Pradesh,Low
2018-07-31,33.25400876,75.01405986999998,india,Jammu and Kashmir,High
2011-06-29,32.4318,77.21469999999998,india,Himachal Pradesh,Low
2015-08-27,23.6866,93.017,india,Mizoram,Low
2010-05-25,34.09,74.02559999999998,india,Jammu and Kashmir,High
2010-08-05,30.4068,79.33509999999998,india,Uttaranchal,Low
2012-06-25,27.174,95.8011,india,Arunachal Pradesh,High
2017-07-09,27.092916,93.61882043,india,Arunachal Pradesh,Medium
2017-04-05,26.16066111,91.85294885,india,Assam,Low
2018-08-15,12.4869813,75.74569635999998,india,Karnataka,Medium
2015-08-18,28.1737,94.7596,india,Arunachal Pradesh,High
2013-07-17,25.7658,93.9413,india,Nagaland,Medium
2011-11-03,10.2445,77.5146,india,Tamil Nadu,Medium
2008-06-09,24.6596,93.9784,india,Manipur,High
2018-08-16,10.39189518,77.00003782,india,Tamil Nadu,Medium
2018-06-01,30.72203108,78.44517324999998,india,Uttaranchal,Medium
2011-06-07,30.2414,78.908,india,Uttaranchal,High
2013-08-05,10.3228,76.4319,india,Kerala,Medium
2010-09-13,23.591,92.9296,india,Mizoram,High
2017-07-01,27.01145644,92.64204045,india,Arunachal Pradesh,Medium
2009-09-09,31.5494,76.90009999999998,india,Himachal Pradesh,High
2015-07-18,24.0406,84.06959999999998,india,Jharkhand,High
2010-07-25,32.2067,76.36409999999998,india,Himachal Pradesh,Medium
2010-09-16,24.3069,93.125,india,Manipur,Medium
2010-08-20,27.167,88.3652,india,Sikkim,Medium
2016-07-26,30.6935,77.42659999999998,india,Himachal Pradesh,Low
2013-09-16,27.0599,88.4674,india,West Bengal,Low
2018-05-27,11.64235289,78.13176899,india,Tamil Nadu,Low
2010-07-22,33.3893,75.203,india,Jammu and Kashmir,High
2015-03-22,33.3343,75.1969,india,Jammu and Kashmir,Medium
2017-06-17,25.43807422,91.79904872,india,Meghalaya,High
2016-07-26,27.1027,88.12179999999998,india,West Bengal,Low
2007-09-11,27.2084,88.49089999999998,india,Sikkim,Medium
2018-09-03,11.16100669,76.12754726999998,india,Kerala,High
2017-07-08,25.06466676,94.27420555,india,Manipur,Medium
2018-10-24,13.07696939,77.60271045,india,Karnataka,High
2015-03-30,33.9445,74.799,india,Jammu and Kashmir,Medium
2013-08-05,10.0486,76.76059999999998,india,Kerala,Low
2012-08-20,33.0829,74.83329999999998,india,Jammu and Kashmir,Low
2010-10-10,25.6623,94.1072,india,Nagaland,Medium
2008-06-14,27.0998,93.6287,india,Arunachal Pradesh,High
2012-02-19,33.2361,75.2441,india,Jammu and Kashmir,Low
2014-10-12,18.3297,82.9565,india,Andhra Pradesh,Low
2015-08-13,31.7756,76.9876,india,Himachal Pradesh,Low
2012-08-21,34.6113,74.9499,india,Jammu and Kashmir,Medium
2017-04-17,31.76419233,77.29184098,india,Himachal Pradesh,Medium
2016-05-18,24.5202,92.7239,india,Assam,High
2010-07-29,30.7467,78.4517,india,Uttaranchal,High
2018-05-12,23.73672831,92.7516868,india,Mizoram,High
2017-04-30,32.3071683,77.60234008,india,Himachal Pradesh,Medium
2011-08-16,25.5144,90.2167,india,Meghalaya,Medium
2018-10-13,30.89560904,77.00451278999998,india,Himachal Pradesh,High
2010-08-31,16.5332,80.61029999999998,india,Andhra Pradesh,High
2017-10-22,25.533595,94.133345,india,Manipur,Medium
2011-02-16,33.2609,75.244,india,Jammu and Kashmir,High
2012-08-18,32.1797,77.19469999999998,india,Himachal Pradesh,Low
2011-02-25,32.18685848,77.17659767,india,Himachal Pradesh,Medium
2013-09-30,30.6004,78.31539999999998,india,Uttaranchal,High
,22.148327,92.80921064,india,Mizoram,Medium
2018-05-13,33.635888490000006,74.51370901,india,Jammu and Kashmir,Low
2008-08-28,27.337,88.60899999999998,india,Sikkim,Medium
2010-08-31,16.5157,80.6525,india,Andhra Pradesh,Medium
2010-09-19,30.9009,77.4668,india,Himachal Pradesh,Medium
2015-07-26,30.2411,78.90139999999998,india,Uttaranchal,Medium
2010-09-19,31.4582,78.2114,india,Himachal Pradesh,Low
2016-06-26,19.3805,84.5699,india,Orissa,Medium
2014-10-15,31.0164,77.0991,india,Himachal Pradesh,Medium
2014-03-18,34.6651,73.961,india,Jammu and Kashmir,High
2011-08-06,31.69137979,77.13222306,india,Himachal Pradesh,Medium
2010-08-09,30.6463,79.5306,india,Uttaranchal,High
2013-08-14,33.4431,75.1915,india,Jammu and Kashmir,Low
2010-09-19,30.4326,78.0767,india,Uttaranchal,Low
2010-06-09,31.09907494,77.1723589,india,Himachal Pradesh,Low
2017-06-27,24.30415689,93.18182448,india,Manipur,Low
2011-08-07,31.7083,76.9316,india,Himachal Pradesh,High
2009-09-12,31.1032,77.16249999999998,india,Himachal Pradesh,Medium
2010-06-19,17.8975,73.29609999999998,india,Maharashtra,Low
2013-08-16,26.3897,94.94390000000001,india,Nagaland,Medium
2017-06-19,27.06992579,93.6146564,india,Arunachal Pradesh,High
2013-06-25,11.4991,76.4949,india,Tamil Nadu,High
2018-09-13,11.84413018,76.08364903,india,Kerala,High
2012-03-04,25.1604,93.6795,india,Manipur,Low
2017-07-03,26.22247247,91.92053028,india,Assam,Medium
2012-09-15,32.9295,75.14319999999998,india,Jammu and Kashmir,Medium
2015-09-14,23.7313,92.7187,india,Mizoram,Medium
2007-06-15,26.8096,88.52599999999998,india,West Bengal,High
2014-09-02,19.2677,73.0618,india,Maharashtra,Low
2013-08-04,26.284,94.5808,india,Nagaland,High
2018-08-18,29.3841749,79.46310565999998,india,Uttaranchal,High
2013-09-25,21.6989,74.17199999999998,india,Maharashtra,Medium
2016-11-16,11.28965,76.94171,india,Tamil Nadu,High
2016-10-12,27.2676,88.2891,india,Sikkim,Medium
2015-06-13,27.0165,88.2476,india,West Bengal,Low
2009-08-16,26.9599,88.268,india,West Bengal,Medium
2013-05-08,24.0896,91.4663,india,Tripura,Low
2009-09-10,32.4035,77.5796,india,Himachal Pradesh,Medium
2013-07-17,25.7131,94.0885,india,Nagaland,High
2007-06-25,11.7095,76.074,india,Kerala,High
2011-07-29,27.5862,80.1306,india,Uttar Pradesh,Low
2015-08-19,25.0728,92.3636,india,Meghalaya,Low
2015-08-27,24.042,92.6724,india,Mizoram,Low
